MONTH_MON,YEAR,APT_NAME,STATE_NAME,FLT_TOT_1
JUL,2021,Leknes,Norway,402
JUL,2021,Lelystad,Netherlands,242
JUL,2021,Lodz - Lublinek,Poland,313
JUL,2021,London - City,United Kingdom,1088
JUL,2021,London - Gatwick,United Kingdom,4969
JUL,2021,London - Heathrow,United Kingdom,16754
JUL,2021,London - Luton,United Kingdom,5627
JUL,2021,London - Stansted,United Kingdom,9823
JUL,2021,Londonderry - Eglinton,United Kingdom,278
JUL,2021,Lublin,Poland,228
JUL,2021,Maastricht-Aachen,Netherlands,843
JUL,2021,Manchester,United Kingdom,6441
JUL,2021,Mehamn,Norway,200
JUL,2021,Mikonos,Greece,4361
JUL,2021,Mo i Rana Røssvoll,Norway,367
JUL,2021,Molde Årø,Norway,318
JUL,2021,Mosjøen Kjærstad,Norway,365
JUL,2021,Namsos Høknesøra,Norway,202
JUL,2021,Newcastle,United Kingdom,1744
JUL,2021,Olsztyn-Mazury,Poland,129
JUL,2021,Orsta¿Volda Hovden,Norway,320
JUL,2021,Oslo - Gardermoen,Norway,11492
JUL,2021,Poznan - Lawica,Poland,1748
JUL,2021,Rodos,Greece,5476
JUL,2021,Roros,Norway,130
JUL,2021,Rorvik Ryum,Norway,202
JUL,2021,Rost,Norway,110
JUL,2021,Rotterdam,Netherlands,1887
JUL,2021,Rzeszow - Jasionka,Poland,507
JUL,2021,Sandane  Anda,Norway,169
JUL,2021,Sandnessjøen Stokka,Norway,310
JUL,2021,Santorini,Greece,3304
JUL,2021,Shannon,Ireland,984
JUL,2021,Skiathos,Greece,639
JUL,2021,Sligo,Ireland,4
JUL,2021,Sogndal Haukåsen,Norway,414
JUL,2021,Sorkjosen,Norway,134
JUL,2021,Southampton,United Kingdom,1378
JUL,2021,Stavanger,Norway,3812
JUL,2021,Stockholm - Arlanda,Sweden,8684
JUL,2021,Stockholm - Bromma,Sweden,1950
JUL,2021,Stokmarknes Skagen,Norway,362
JUL,2021,Svalbard Longyear,Norway,134
JUL,2021,Svolvær Helle,Norway,371
JUL,2021,Szczecin - Goleniów,Poland,332
JUL,2021,Thessaloniki,Greece,5544
JUL,2021,Tromsø,Norway,3209
JUL,2021,Trondheim,Norway,3211
JUL,2021,Vadsø,Norway,526
JUL,2021,Vardø Svartnes,Norway,198
JUL,2021,Værøy,Norway,21
JUL,2021,Warszawa - Chopina,Poland,10599
JUL,2021,Warszawa - Modlin,Poland,1673
JUL,2021,Waterford,Ireland,40
JUL,2021,Weston,Ireland,28
JUL,2021,Wroclaw - Strachowice,Poland,2124
JUL,2021,Yerevan,Armenia,2354
JUL,2021,Zakinthos,Greece,2171
JUL,2021,Zielona Gora - Babimost,Poland,81
JUN,2016,Aberdeen,United Kingdom,5418
JUN,2016,Aktion,Greece,744
JUN,2016,Amsterdam - Schiphol,Netherlands,43601
JUN,2016,Athens,Greece,17952
JUN,2016,Belfast - Aldergrove,United Kingdom,4240
JUN,2016,Belfast - City Airport,United Kingdom,3945
JUN,2016,Bergen,Norway,7879
JUN,2016,Biggin Hill,United Kingdom,1290
JUN,2016,Birmingham,United Kingdom,10313
JUN,2016,Bristol,United Kingdom,6245
JUN,2016,Bydgoszcz,Poland,384
JUN,2016,Connaught,Ireland,693
JUN,2016,Corfu,Greece,3391
JUN,2016,Cork,Ireland,2528
JUN,2016,Donegal,Ireland,178
JUN,2016,Dublin,Ireland,19995
JUN,2016,East Midlands,United Kingdom,6578
JUN,2016,Edinburgh,United Kingdom,11157
JUN,2016,Farnborough,United Kingdom,2454
JUN,2016,Gdansk,Poland,3449
JUN,2016,Glasgow,United Kingdom,8751
JUN,2016,Groningen,Netherlands,861
JUN,2016,Göteborg,Sweden,6120
JUN,2016,Haugesund,Norway,587
JUN,2016,Helsinki - Vantaa,Finland,14089
JUN,2016,Heraklion,Greece,6966
JUN,2016,Katowice - Pyrzowice,Poland,2952
JUN,2016,Kefallinia,Greece,821
JUN,2016,Kerry - Farranfore,Ireland,400
JUN,2016,Khania - Souda,Greece,3280
JUN,2016,Kiev - Boryspil,Ukraine,6650
JUN,2016,Kos,Greece,2198
JUN,2016,Krakow - Balice,Poland,4151
JUN,2016,Lodz - Lublinek,Poland,427
JUN,2016,London - City,United Kingdom,7589
JUN,2016,London - Gatwick,United Kingdom,25778
JUN,2016,London - Heathrow,United Kingdom,40103
JUN,2016,London - Luton,United Kingdom,12366
JUN,2016,London - Stansted,United Kingdom,15825
JUN,2016,Londonderry - Eglinton,United Kingdom,202
JUN,2016,Lublin,Poland,291
JUN,2016,Maastricht-Aachen,Netherlands,920
JUN,2016,Manchester,United Kingdom,18041
JUN,2016,Mikonos,Greece,1849
JUN,2016,Olsztyn-Mazury,Poland,123
JUN,2016,Oslo - Gardermoen,Norway,21700
JUN,2016,Poznan - Lawica,Poland,1953
JUN,2016,Radom,Poland,208
JUN,2016,Rodos,Greece,5388
JUN,2016,Rotterdam,Netherlands,2494
JUN,2016,Rzeszow - Jasionka,Poland,730
JUN,2016,Santorini,Greece,2092
JUN,2016,Shannon,Ireland,2246
JUN,2016,Skiathos,Greece,649
JUN,2016,Sligo,Ireland,6
JUN,2016,Southampton,United Kingdom,3795
JUN,2016,Stavanger,Norway,6182
JUN,2016,Stockholm - Arlanda,Sweden,19709
JUN,2016,Stockholm - Bromma,Sweden,4631
JUN,2016,Szczecin - Goleniów,Poland,504
JUN,2016,Thessaloniki,Greece,5374
JUN,2016,Trondheim,Norway,5039
JUN,2016,Warszawa - Chopina,Poland,14243
JUN,2016,Warszawa - Modlin,Poland,1615
JUN,2016,Waterford,Ireland,67
JUN,2016,Weston,Ireland,113
JUN,2016,Wroclaw - Strachowice,Poland,2336
JUN,2016,Yerevan,Armenia,1437
JUN,2016,Zakinthos,Greece,1802
JUN,2016,Zielona Gora - Babimost,Poland,77
JUN,2017,Aberdeen,United Kingdom,5379
JUN,2017,Aktion,Greece,861
JUN,2017,Amsterdam - Schiphol,Netherlands,45141
JUN,2017,Athens,Greece,18909
JUN,2017,Belfast - Aldergrove,United Kingdom,4459
JUN,2017,Belfast - City Airport,United Kingdom,3377
JUN,2017,Bergen,Norway,7619
JUN,2017,Biggin Hill,United Kingdom,1541
JUN,2017,Birmingham,United Kingdom,11679
JUN,2017,Bristol,United Kingdom,6722
JUN,2017,Bydgoszcz,Poland,348
JUN,2017,Connaught,Ireland,667
JUN,2017,Corfu,Greece,3368
JUN,2017,Cork,Ireland,2640
JUN,2017,Donegal,Ireland,162
JUN,2017,Dublin,Ireland,20736
JUN,2017,East Midlands,United Kingdom,6617
JUN,2017,Edinburgh,United Kingdom,11816
JUN,2017,Farnborough,United Kingdom,2618
JUN,2017,Gdansk,Poland,3798
JUN,2017,Glasgow,United Kingdom,8948
JUN,2017,Groningen,Netherlands,844
JUN,2017,Göteborg,Sweden,6594
JUN,2017,Haugesund,Norway,512
JUN,2017,Helsinki - Vantaa,Finland,15264
JUN,2017,Heraklion,Greece,7386
JUN,2017,Katowice - Pyrzowice,Poland,3358
JUN,2017,Kefallinia,Greece,851
JUN,2017,Kerry - Farranfore,Ireland,384
JUN,2017,Khania - Souda,Greece,3328
JUN,2017,Kiev - Boryspil,Ukraine,7867
JUN,2017,Kos,Greece,2598
JUN,2017,Krakow - Balice,Poland,4445
JUN,2017,Lodz - Lublinek,Poland,444
JUN,2017,London - City,United Kingdom,7122
JUN,2017,London - Gatwick,United Kingdom,26797
JUN,2017,London - Heathrow,United Kingdom,40632
JUN,2017,London - Luton,United Kingdom,12577
JUN,2017,London - Stansted,United Kingdom,16900
JUN,2017,Londonderry - Eglinton,United Kingdom,207
JUN,2017,Lublin,Poland,384
JUN,2017,Maastricht-Aachen,Netherlands,738
JUN,2017,Manchester,United Kingdom,19267
JUN,2017,Mikonos,Greece,2167
JUN,2017,Olsztyn-Mazury,Poland,148
JUN,2017,Oslo - Gardermoen,Norway,22141
JUN,2017,Poznan - Lawica,Poland,1845
JUN,2017,Radom,Poland,129
JUN,2017,Rodos,Greece,5512
JUN,2017,Rotterdam,Netherlands,2298
JUN,2017,Rzeszow - Jasionka,Poland,745
JUN,2017,Santorini,Greece,2415
JUN,2017,Shannon,Ireland,2177
JUN,2017,Skiathos,Greece,707
JUN,2017,Sligo,Ireland,5
JUN,2017,Southampton,United Kingdom,4106
JUN,2017,Stavanger,Norway,5603
JUN,2017,Stockholm - Arlanda,Sweden,21912
JUN,2017,Stockholm - Bromma,Sweden,4490
JUN,2017,Szczecin - Goleniów,Poland,525
JUN,2017,Thessaloniki,Greece,5898
JUN,2017,Trondheim,Norway,4965
JUN,2017,Warszawa - Chopina,Poland,15294
JUN,2017,Warszawa - Modlin,Poland,1653
JUN,2017,Waterford,Ireland,39
JUN,2017,Weston,Ireland,117
JUN,2017,Wroclaw - Strachowice,Poland,2436
JUN,2017,Yerevan,Armenia,1789
JUN,2017,Zakinthos,Greece,2037
JUN,2017,Zielona Gora - Babimost,Poland,53
JUN,2018,Aberdeen,United Kingdom,4745
JUN,2018,Aktion,Greece,859
JUN,2018,Alesund,Norway,1265
JUN,2018,Alta,Norway,762
JUN,2018,Amsterdam - Schiphol,Netherlands,44702
JUN,2018,Andenes,Norway,503
JUN,2018,Athens,Greece,21331
JUN,2018,Bardufoss,Norway,236
JUN,2018,Batsfjord,Norway,175
JUN,2018,Belfast - Aldergrove,United Kingdom,4747
JUN,2018,Belfast - City Airport,United Kingdom,3242
JUN,2018,Bergen,Norway,7573
JUN,2018,Berlevåg,Norway,131
JUN,2018,Biggin Hill,United Kingdom,1812
JUN,2018,Birmingham,United Kingdom,10498
JUN,2018,Bodø,Norway,3355
JUN,2018,Bristol,United Kingdom,6768
JUN,2018,Bronnoysund Bronnoy,Norway,610
JUN,2018,Bydgoszcz,Poland,422
JUN,2018,Connaught,Ireland,691
JUN,2018,Corfu,Greece,4100
JUN,2018,Cork,Ireland,2493
JUN,2018,Donegal,Ireland,172
JUN,2018,Dublin,Ireland,21685
JUN,2018,East Midlands,United Kingdom,6650
JUN,2018,Edinburgh,United Kingdom,11986
JUN,2018,Farnborough,United Kingdom,3043
JUN,2018,Florø,Norway,639
JUN,2018,Forde Bringeland,Norway,327
JUN,2018,Gdansk,Poland,4139
JUN,2018,Glasgow,United Kingdom,8686
JUN,2018,Groningen,Netherlands,1024
JUN,2018,Göteborg,Sweden,6286
JUN,2018,Hammerfest,Norway,931
JUN,2018,Harstad - Narvik Evenes,Norway,862
JUN,2018,Haugesund,Norway,585
JUN,2018,Helsinki - Vantaa,Finland,16422
JUN,2018,Heraklion,Greece,8370
JUN,2018,Honningsvåg Valan,Norway,184
JUN,2018,Katowice - Pyrzowice,Poland,4265
JUN,2018,Kefallinia,Greece,1117
JUN,2018,Kerry - Farranfore,Ireland,448
JUN,2018,Khania - Souda,Greece,3252
JUN,2018,Kiev - Boryspil,Ukraine,8812
JUN,2018,Kirkenes Høybuktmoen,Norway,638
JUN,2018,Kos,Greece,3177
JUN,2018,Krakow - Balice,Poland,4795
JUN,2018,Kristiansand Kjevik,Norway,1371
JUN,2018,Kristiansund Kvernberget,Norway,824
JUN,2018,Lakselv Banak,Norway,258
JUN,2018,Leknes,Norway,568
JUN,2018,Lelystad,Netherlands,261
JUN,2018,Lodz - Lublinek,Poland,319
JUN,2018,London - City,United Kingdom,7171
JUN,2018,London - Gatwick,United Kingdom,26604
JUN,2018,London - Heathrow,United Kingdom,40526
JUN,2018,London - Luton,United Kingdom,12418
JUN,2018,London - Stansted,United Kingdom,18340
JUN,2018,Londonderry - Eglinton,United Kingdom,204
JUN,2018,Lublin,Poland,405
JUN,2018,Maastricht-Aachen,Netherlands,726
JUN,2018,Manchester,United Kingdom,19096
JUN,2018,Mehamn,Norway,194
JUN,2018,Mikonos,Greece,2669
JUN,2018,Mo i Rana Røssvoll,Norway,464
JUN,2018,Molde Årø,Norway,547
JUN,2018,Mosjøen Kjærstad,Norway,309
JUN,2018,Namsos Høknesøra,Norway,244
JUN,2018,Newcastle,United Kingdom,4625
JUN,2018,Olsztyn-Mazury,Poland,182
JUN,2018,Orsta¿Volda Hovden,Norway,418
JUN,2018,Oslo - Gardermoen,Norway,22689
JUN,2018,Poznan - Lawica,Poland,2580
JUN,2018,Radom,Poland,72
JUN,2018,Rodos,Greece,5872
JUN,2018,Roros,Norway,100
JUN,2018,Rorvik Ryum,Norway,191
JUN,2018,Rost,Norway,104
JUN,2018,Rotterdam,Netherlands,2712
JUN,2018,Rzeszow - Jasionka,Poland,873
JUN,2018,Sandane  Anda,Norway,192
JUN,2018,Sandnessjøen Stokka,Norway,355
JUN,2018,Santorini,Greece,2963
JUN,2018,Shannon,Ireland,2322
JUN,2018,Skiathos,Greece,682
JUN,2018,Sligo,Ireland,5
JUN,2018,Sogndal Haukåsen,Norway,428
JUN,2018,Sorkjosen,Norway,144
JUN,2018,Southampton,United Kingdom,3438
JUN,2018,Stavanger,Norway,5626
JUN,2018,Stockholm - Arlanda,Sweden,20694
JUN,2018,Stockholm - Bromma,Sweden,4316
JUN,2018,Stokmarknes Skagen,Norway,512
JUN,2018,Svalbard Longyear,Norway,244
JUN,2018,Svolvær Helle,Norway,445
JUN,2018,Szczecin - Goleniów,Poland,606
JUN,2018,Thessaloniki,Greece,6058
JUN,2018,Tromsø,Norway,3576
JUN,2018,Trondheim,Norway,4765
JUN,2018,Vadsø,Norway,517
JUN,2018,Vardø Svartnes,Norway,181
JUN,2018,Værøy,Norway,100
JUN,2018,Warszawa - Chopina,Poland,16968
JUN,2018,Warszawa - Modlin,Poland,1702
JUN,2018,Waterford,Ireland,59
JUN,2018,Weston,Ireland,135
JUN,2018,Wroclaw - Strachowice,Poland,2973
JUN,2018,Yerevan,Armenia,1948
JUN,2018,Zakinthos,Greece,2195
JUN,2018,Zielona Gora - Babimost,Poland,91
JUN,2019,Aberdeen,United Kingdom,4356
JUN,2019,Aktion,Greece,948
JUN,2019,Alesund,Norway,1319
JUN,2019,Alta,Norway,694
JUN,2019,Amsterdam - Schiphol,Netherlands,44649
JUN,2019,Andenes,Norway,284
JUN,2019,Athens,Greece,22665
JUN,2019,Bardufoss,Norway,271
JUN,2019,Batsfjord,Norway,184
JUN,2019,Belfast - Aldergrove,United Kingdom,4647
JUN,2019,Belfast - City Airport,United Kingdom,3117
JUN,2019,Bergen,Norway,7645
JUN,2019,Berlevåg,Norway,126
JUN,2019,Biggin Hill,United Kingdom,1746
JUN,2019,Birmingham,United Kingdom,10165
JUN,2019,Bodø,Norway,3318
JUN,2019,Bristol,United Kingdom,6348
JUN,2019,Bronnoysund Bronnoy,Norway,561
JUN,2019,Bydgoszcz,Poland,444
JUN,2019,Connaught,Ireland,653
JUN,2019,Corfu,Greece,3875
JUN,2019,Cork,Ireland,2729
JUN,2019,Donegal,Ireland,168
JUN,2019,Dublin,Ireland,21908
JUN,2019,East Midlands,United Kingdom,6282
JUN,2019,Edinburgh,United Kingdom,12015
JUN,2019,Farnborough,United Kingdom,3297
JUN,2019,Florø,Norway,698
JUN,2019,Forde Bringeland,Norway,318
JUN,2019,Gdansk,Poland,4203
JUN,2019,Glasgow,United Kingdom,8063
JUN,2019,Groningen,Netherlands,820
JUN,2019,Göteborg,Sweden,6000
JUN,2019,Hammerfest,Norway,814
JUN,2019,Harstad - Narvik Evenes,Norway,844
JUN,2019,Haugesund,Norway,530
JUN,2019,Helsinki - Vantaa,Finland,16638
JUN,2019,Heraklion,Greece,7792
JUN,2019,Honningsvåg Valan,Norway,189
JUN,2019,Katowice - Pyrzowice,Poland,4210
JUN,2019,Kefallinia,Greece,1133
JUN,2019,Kerry - Farranfore,Ireland,522
JUN,2019,Khania - Souda,Greece,3267
JUN,2019,Kiev - Boryspil,Ukraine,10463
JUN,2019,Kirkenes Høybuktmoen,Norway,693
JUN,2019,Kos,Greece,3053
JUN,2019,Krakow - Balice,Poland,5544
JUN,2019,Kristiansand Kjevik,Norway,1423
JUN,2019,Kristiansund Kvernberget,Norway,798
JUN,2019,Lakselv Banak,Norway,193
JUN,2019,Leknes,Norway,480
JUN,2019,Lelystad,Netherlands,190
JUN,2019,Lodz - Lublinek,Poland,400
JUN,2019,London - City,United Kingdom,7257
JUN,2019,London - Gatwick,United Kingdom,26576
JUN,2019,London - Heathrow,United Kingdom,41019
JUN,2019,London - Luton,United Kingdom,12964
JUN,2019,London - Stansted,United Kingdom,18327
JUN,2019,Londonderry - Eglinton,United Kingdom,317
JUN,2019,Lublin,Poland,270
JUN,2019,Maastricht-Aachen,Netherlands,861
JUN,2019,Manchester,United Kingdom,19376
JUN,2019,Mehamn,Norway,206
JUN,2019,Mikonos,Greece,2987
JUN,2019,Mo i Rana Røssvoll,Norway,411
JUN,2019,Molde Årø,Norway,519
JUN,2019,Mosjøen Kjærstad,Norway,299
JUN,2019,Namsos Høknesøra,Norway,222
JUN,2019,Newcastle,United Kingdom,4227
JUN,2019,Olsztyn-Mazury,Poland,163
JUN,2019,Orsta¿Volda Hovden,Norway,382
JUN,2019,Oslo - Gardermoen,Norway,22113
JUN,2019,Poznan - Lawica,Poland,2373
JUN,2019,Radom,Poland,28
JUN,2019,Rodos,Greece,5753
JUN,2019,Roros,Norway,103
JUN,2019,Rorvik Ryum,Norway,179
JUN,2019,Rost,Norway,99
JUN,2019,Rotterdam,Netherlands,2601
JUN,2019,Rzeszow - Jasionka,Poland,798
JUN,2019,Sandane  Anda,Norway,194
JUN,2019,Sandnessjøen Stokka,Norway,334
JUN,2019,Santorini,Greece,3085
JUN,2019,Shannon,Ireland,2189
JUN,2019,Skiathos,Greece,664
JUN,2019,Sligo,Ireland,7
JUN,2019,Sogndal Haukåsen,Norway,412
JUN,2019,Sorkjosen,Norway,143
JUN,2019,Southampton,United Kingdom,3145
JUN,2019,Stavanger,Norway,5774
JUN,2019,Stockholm - Arlanda,Sweden,20489
JUN,2019,Stockholm - Bromma,Sweden,4431
JUN,2019,Stokmarknes Skagen,Norway,390
JUN,2019,Svalbard Longyear,Norway,249
JUN,2019,Svolvær Helle,Norway,340
JUN,2019,Szczecin - Goleniów,Poland,475
JUN,2019,Thessaloniki,Greece,6007
JUN,2019,Tromsø,Norway,3309
JUN,2019,Trondheim,Norway,4701
JUN,2019,Vadsø,Norway,523
JUN,2019,Vardø Svartnes,Norway,226
JUN,2019,Værøy,Norway,110
JUN,2019,Warszawa - Chopina,Poland,16998
JUN,2019,Warszawa - Modlin,Poland,1873
JUN,2019,Waterford,Ireland,44
JUN,2019,Weston,Ireland,123
JUN,2019,Wroclaw - Strachowice,Poland,3023
JUN,2019,Yerevan,Armenia,2194
JUN,2019,Zakinthos,Greece,2245
JUN,2019,Zielona Gora - Babimost,Poland,103
JUN,2020,Aberdeen,United Kingdom,1157
JUN,2020,Aktion,Greece,92
JUN,2020,Alesund,Norway,521
JUN,2020,Alta,Norway,582
JUN,2020,Amsterdam - Schiphol,Netherlands,8766
JUN,2020,Andenes,Norway,206
JUN,2020,Athens,Greece,6518
JUN,2020,Bardufoss,Norway,304
JUN,2020,Batsfjord,Norway,116
JUN,2020,Belfast - Aldergrove,United Kingdom,906
JUN,2020,Belfast - City Airport,United Kingdom,155
JUN,2020,Bergen,Norway,4426
JUN,2020,Berlevåg,Norway,92
JUN,2020,Biggin Hill,United Kingdom,1098
JUN,2020,Birmingham,United Kingdom,637
JUN,2020,Bodø,Norway,2043
JUN,2020,Bristol,United Kingdom,278
JUN,2020,Bronnoysund Bronnoy,Norway,491
JUN,2020,Bydgoszcz,Poland,42
JUN,2020,Corfu,Greece,254
JUN,2020,Cork,Ireland,650
JUN,2020,Donegal,Ireland,128
JUN,2020,Dublin,Ireland,2533
JUN,2020,East Midlands,United Kingdom,2799
JUN,2020,Edinburgh,United Kingdom,973
JUN,2020,Farnborough,United Kingdom,1062
JUN,2020,Florø,Norway,454
JUN,2020,Forde Bringeland,Norway,104
JUN,2020,Gdansk,Poland,787
JUN,2020,Glasgow,United Kingdom,702
JUN,2020,Groningen,Netherlands,885
JUN,2020,Göteborg,Sweden,663
JUN,2020,Hammerfest,Norway,712
JUN,2020,Harstad - Narvik Evenes,Norway,440
JUN,2020,Haugesund,Norway,185
JUN,2020,Helsinki - Vantaa,Finland,2762
JUN,2020,Heraklion,Greece,654
JUN,2020,Honningsvåg Valan,Norway,156
JUN,2020,Katowice - Pyrzowice,Poland,510
JUN,2020,Kefallinia,Greece,119
JUN,2020,Kerry - Farranfore,Ireland,182
JUN,2020,Khania - Souda,Greece,572
JUN,2020,Kiev - Boryspil,Ukraine,1211
JUN,2020,Kirkenes Høybuktmoen,Norway,491
JUN,2020,Kos,Greece,262
JUN,2020,Krakow - Balice,Poland,700
JUN,2020,Kristiansand Kjevik,Norway,495
JUN,2020,Kristiansund Kvernberget,Norway,928
JUN,2020,Lakselv Banak,Norway,135
JUN,2020,Leknes,Norway,387
JUN,2020,Lelystad,Netherlands,302
JUN,2020,Lodz - Lublinek,Poland,109
JUN,2020,London - City,United Kingdom,20
JUN,2020,London - Gatwick,United Kingdom,580
JUN,2020,London - Heathrow,United Kingdom,7571
JUN,2020,London - Luton,United Kingdom,1863
JUN,2020,London - Stansted,United Kingdom,2430
JUN,2020,Londonderry - Eglinton,United Kingdom,74
JUN,2020,Lublin,Poland,61
JUN,2020,Maastricht-Aachen,Netherlands,653
JUN,2020,Manchester,United Kingdom,1060
JUN,2020,Mehamn,Norway,121
JUN,2020,Mikonos,Greece,297
JUN,2020,Mo i Rana Røssvoll,Norway,258
JUN,2020,Molde Årø,Norway,253
JUN,2020,Mosjøen Kjærstad,Norway,250
JUN,2020,Namsos Høknesøra,Norway,104
JUN,2020,Newcastle,United Kingdom,247
JUN,2020,Olsztyn-Mazury,Poland,53
JUN,2020,Orsta¿Volda Hovden,Norway,245
JUN,2020,Oslo - Gardermoen,Norway,5972
JUN,2020,Poznan - Lawica,Poland,529
JUN,2020,Rodos,Greece,547
JUN,2020,Roros,Norway,190
JUN,2020,Rorvik Ryum,Norway,106
JUN,2020,Rost,Norway,99
JUN,2020,Rotterdam,Netherlands,701
JUN,2020,Rzeszow - Jasionka,Poland,172
JUN,2020,Sandane  Anda,Norway,154
JUN,2020,Sandnessjøen Stokka,Norway,251
JUN,2020,Santorini,Greece,349
JUN,2020,Shannon,Ireland,452
JUN,2020,Skiathos,Greece,108
JUN,2020,Sogndal Haukåsen,Norway,402
JUN,2020,Sorkjosen,Norway,112
JUN,2020,Southampton,United Kingdom,247
JUN,2020,Stavanger,Norway,3027
JUN,2020,Stockholm - Arlanda,Sweden,2722
JUN,2020,Stockholm - Bromma,Sweden,624
JUN,2020,Stokmarknes Skagen,Norway,200
JUN,2020,Svalbard Longyear,Norway,92
JUN,2020,Svolvær Helle,Norway,161
JUN,2020,Szczecin - Goleniów,Poland,213
JUN,2020,Thessaloniki,Greece,1249
JUN,2020,Tromsø,Norway,2377
JUN,2020,Trondheim,Norway,1733
JUN,2020,Vadsø,Norway,458
JUN,2020,Vardø Svartnes,Norway,92
JUN,2020,Værøy,Norway,103
JUN,2020,Warszawa - Chopina,Poland,2277
JUN,2020,Warszawa - Modlin,Poland,144
JUN,2020,Waterford,Ireland,59
JUN,2020,Wroclaw - Strachowice,Poland,433
JUN,2020,Yerevan,Armenia,282
JUN,2020,Zakinthos,Greece,118
JUN,2020,Zielona Gora - Babimost,Poland,114
JUN,2021,Aberdeen,United Kingdom,2411
JUN,2021,Aktion,Greece,425
JUN,2021,Alesund,Norway,704
JUN,2021,Alta,Norway,717
JUN,2021,Amsterdam - Schiphol,Netherlands,20434
JUN,2021,Andenes,Norway,277
JUN,2021,Athens,Greece,15351
JUN,2021,Bardufoss,Norway,238
JUN,2021,Batsfjord,Norway,202
JUN,2021,Belfast - Aldergrove,United Kingdom,2159
JUN,2021,Belfast - City Airport,United Kingdom,1219
JUN,2021,Bergen,Norway,5277
JUN,2021,Berlevåg,Norway,146
JUN,2021,Biggin Hill,United Kingdom,1578
JUN,2021,Birmingham,United Kingdom,2242
JUN,2021,Bodø,Norway,2774
JUN,2021,Bristol,United Kingdom,1521
JUN,2021,Bronnoysund Bronnoy,Norway,635
JUN,2021,Bydgoszcz,Poland,224
JUN,2021,Connaught,Ireland,40
JUN,2021,Corfu,Greece,2108
JUN,2021,Cork,Ireland,815
JUN,2021,Donegal,Ireland,52
JUN,2021,Dublin,Ireland,5163
JUN,2021,East Midlands,United Kingdom,3674
JUN,2021,Edinburgh,United Kingdom,3236
JUN,2021,Farnborough,United Kingdom,2242
JUN,2021,Florø,Norway,554
JUN,2021,Forde Bringeland,Norway,219
JUN,2021,Gdansk,Poland,2072
JUN,2021,Glasgow,United Kingdom,2551
JUN,2021,Groningen,Netherlands,906
JUN,2021,Göteborg,Sweden,2114
JUN,2021,Hammerfest,Norway,903
JUN,2021,Harstad - Narvik Evenes,Norway,679
JUN,2021,Haugesund,Norway,342
JUN,2021,Helsinki - Vantaa,Finland,4701
JUN,2021,Heraklion,Greece,4322
JUN,2021,Honningsvåg Valan,Norway,189
JUN,2021,Katowice - Pyrzowice,Poland,2425
JUN,2021,Kefallinia,Greece,405
JUN,2021,Kerry - Farranfore,Ireland,135
JUN,2021,Khania - Souda,Greece,1841
JUN,2021,Kiev - Boryspil,Ukraine,7325
JUN,2021,Kirkenes Høybuktmoen,Norway,701
JUN,2021,Kos,Greece,1371
JUN,2021,Krakow - Balice,Poland,2657
JUN,2021,Kristiansand Kjevik,Norway,666
JUN,2021,Kristiansund Kvernberget,Norway,584
JUN,2021,Lakselv Banak,Norway,206
JUN,2021,Leknes,Norway,336
JUN,2021,Lelystad,Netherlands,234
JUN,2021,Lodz - Lublinek,Poland,279
JUN,2021,London - City,United Kingdom,753
JUN,2021,London - Gatwick,United Kingdom,2657
JUN,2021,London - Heathrow,United Kingdom,13623
JUN,2021,London - Luton,United Kingdom,4340
JUN,2021,London - Stansted,United Kingdom,6916
JUN,2021,Londonderry - Eglinton,United Kingdom,241
JUN,2021,Lublin,Poland,155
JUN,2021,Maastricht-Aachen,Netherlands,645
JUN,2021,Manchester,United Kingdom,3964
JUN,2021,Mehamn,Norway,243
JUN,2021,Mikonos,Greece,2529
JUN,2021,Mo i Rana Røssvoll,Norway,390
JUN,2021,Molde Årø,Norway,336
JUN,2021,Mosjøen Kjærstad,Norway,346
JUN,2021,Namsos Høknesøra,Norway,207
JUN,2021,Newcastle,United Kingdom,1064
JUN,2021,Olsztyn-Mazury,Poland,85
JUN,2021,Orsta¿Volda Hovden,Norway,318
JUN,2021,Oslo - Gardermoen,Norway,7921
JUN,2021,Poznan - Lawica,Poland,1320
JUN,2021,Rodos,Greece,2945
JUN,2021,Roros,Norway,107
JUN,2021,Rorvik Ryum,Norway,199
JUN,2021,Rost,Norway,110
JUN,2021,Rotterdam,Netherlands,1174
JUN,2021,Rzeszow - Jasionka,Poland,374
JUN,2021,Sandane  Anda,Norway,166
JUN,2021,Sandnessjøen Stokka,Norway,330
JUN,2021,Santorini,Greece,1808
JUN,2021,Shannon,Ireland,796
JUN,2021,Skiathos,Greece,320
JUN,2021,Sligo,Ireland,2
JUN,2021,Sogndal Haukåsen,Norway,400
JUN,2021,Sorkjosen,Norway,158
JUN,2021,Southampton,United Kingdom,811
JUN,2021,Stavanger,Norway,3511
JUN,2021,Stockholm - Arlanda,Sweden,6181
JUN,2021,Stockholm - Bromma,Sweden,1967
JUN,2021,Stokmarknes Skagen,Norway,357
JUN,2021,Svalbard Longyear,Norway,112
JUN,2021,Svolvær Helle,Norway,318
JUN,2021,Szczecin - Goleniów,Poland,313
JUN,2021,Thessaloniki,Greece,3671
JUN,2021,Tromsø,Norway,2878
JUN,2021,Trondheim,Norway,2916
JUN,2021,Vadsø,Norway,544
JUN,2021,Vardø Svartnes,Norway,220
JUN,2021,Værøy,Norway,21
